period,bower,kde200
X: 2017-02-17 00:00:00~2017-04-17 23:59:59 -> Y: 2017-04-18 00:00:00~2017-04-19 23:59:59,"[464.54429029261775, 459.7104363971657, 837.4954869944958, 745.0, 390.2977816801768, 564.8711968411503, 264.7889691186324, 215.71373153048683, 197.4574655650743, 418.9652829111209, 91.80813439458618, 37.0, 811.2742470387124, 351.203631182203, 299.9762548612317, 251.13788283890568, 527.4955508182369, 373.43336271183335, 615.9261388895229, 490.19650920079374, 264.5172867955433, 44.75635450780982, 717.3045799216179, 194.20987030372027, 273.65774784876857, 203.78113453091288, 197.48292038899058, 111.25932599836632, 205.89693545455657, 380.95196943214864, 330.0922396127896, 367.6462438293736, 364.149840442707, 308.49546700186227, 34.17453895927004, 347.53675753462244, 80.85183287620498, 245.12266881677465, 537.1851071265778, 296.3976981068622, 421.50496291492004, 152.03336387851164, 574.0341685616324, 65.74067400163368, 13.984386459586734, 420.7359011759145, 819.6676047452885, 510.6209142114479, 241.97001702796916, 180.21103088136766, 485.4217501112554, 65.99833422950367, 295.7912154823453, 493.21863907706245, 507.80656837913205]","[421.9265029641291, 553.6201321760344, 889.7704055354848, 724.0, 364.90615153664726, 509.1647382739613, 275.56029792476943, 163.91793487088958, 143.24247347229837, 409.30227780690547, 30.0, 0.0, 698.9653583798772, 477.2768052692119, 324.5108560483403, 208.94877870619956, 692.3134877681209, 160.66379651391478, 698.1604896952903, 525.1059184283517, 321.36065228937963, 0.0, 687.9230761854546, 176.6145817759475, 377.13921417943806, 191.44335341298623, 201.3226248928671, 132.2602343437739, 63.361836652256656, 202.322992692164, 329.8657576741899, 635.3239724532023, 444.71729946377525, 299.9650628191361, 11.377551019461944, 445.69906312890157, 99.68113840405294, 189.06090955885517, 536.4653384406769, 276.1445833321077, 517.7195126978797, 145.337838461319, 667.0855490024659, 1.7397656562261135, 0.0, 281.7407165148809, 854.6213336559389, 508.4962375188082, 301.4874913124313, 38.4397020752306, 440.45103138849225, 127.07900069266576, 362.0413161192837, 531.997939463061, 479.31563577712035]"
X: 2017-02-18 00:00:00~2017-04-18 23:59:59 -> Y: 2017-04-19 00:00:00~2017-04-20 23:59:59,"[452.9687854625026, 631.990913317417, 809.9740136800348, 687.0, 382.2977816801768, 677.3537850446917, 258.7889691186324, 222.15423541033914, 151.45984535116258, 415.8594545959832, 73.80813439458618, 10.0, 768.3792138404029, 365.06420401307173, 391.69274997042265, 244.13788283890568, 589.2922992765608, 363.6060961207907, 580.1362703033393, 451.5954754696979, 261.0417411100607, 43.75635450780982, 681.1353615585655, 212.8440320622436, 253.25459300255383, 198.78113453091288, 278.2397802640111, 165.66476502719547, 196.68600178897586, 311.36873109245664, 330.06166269917674, 351.40721957062215, 352.81356084365063, 286.76081440838567, 30.110281545849602, 328.9838327536265, 56.88101534080286, 180.71952611836335, 535.1851071265778, 268.02784337944195, 497.58331397073505, 187.90834568163888, 686.3961707544685, 41.74067400163368, 11.0, 384.12952324827893, 890.8626289196944, 508.78365025507605, 236.0589653220802, 127.21103088136765, 448.7793183846708, 61.1691034339737, 308.86371902387623, 471.4973069162718, 457.3069580349469]","[419.9265029641291, 606.6201321760344, 892.9935852095497, 708.0, 338.82350462023214, 534.8274999144027, 275.56029792476943, 163.47835228043616, 143.24247347229837, 424.6828575209402, 30.0, 0.0, 697.9653583798772, 475.2768052692119, 350.5108560483404, 186.16249017583837, 689.2290248507829, 150.01183241633439, 697.1604896952903, 523.1059184283517, 310.36469026983593, 0.0, 673.0035011223364, 187.94308630214, 317.80247837135397, 190.44335341298623, 189.3226248928671, 131.2602343437739, 69.70150306185342, 224.54845833229686, 329.8657576741899, 632.3239724532023, 444.71729946377525, 296.9650628191361, 11.377551019461944, 434.9131800792221, 98.68113840405294, 188.06090955885517, 536.4653384406769, 276.1445833321077, 524.37147679546, 147.337838461319, 717.7272465549983, 1.7397656562261135, 0.0, 280.7407165148809, 871.7464747500622, 508.4962375188082, 275.3623502183079, 38.4397020752306, 439.4510313884923, 100.90599072173116, 378.3814050112955, 531.997939463061, 482.71128576500195]"
X: 2017-02-19 00:00:00~2017-04-19 23:59:59 -> Y: 2017-04-20 00:00:00~2017-04-21 23:59:59,"[437.5474126180508, 603.0176299432239, 789.2184641776338, 653.0, 370.15098534077146, 689.8727185585603, 311.7889691186324, 208.029869173571, 131.93684764834026, 389.8106833561751, 57.40713861235727, 9.0, 778.9172017806753, 333.77480484092195, 374.82011813216656, 208.04569608611314, 536.6646323410188, 369.64562712098103, 554.7519698553294, 480.5120703392166, 245.1957905439029, 42.75635450780982, 710.6071889877396, 233.61811865516074, 228.48089904836277, 195.1102490109204, 463.54553350667993, 158.66476502719547, 301.47824148904857, 295.8968791779963, 328.7484207622051, 481.79152001863196, 335.2548473285141, 212.76081440838556, 28.1374948667343, 314.10819899039467, 63.760212777472184, 223.70790233033904, 534.1958338218589, 269.02784337944195, 466.9933689281101, 208.15331349177532, 673.3580961505132, 39.74067400163368, 24.052365831971183, 295.20997856911663, 923.5195875295196, 572.0696502635429, 190.0589653220802, 120.21103088136765, 410.8146238319877, 54.99725769638469, 292.8572826522673, 524.5304617323302, 419.3590664217309]","[419.9265029641291, 584.8541154923012, 892.9935852095497, 708.0, 338.82350462023214, 538.0558585790635, 299.56029792476943, 163.47835228043616, 143.24247347229837, 424.6828575209402, 30.0, 0.0, 700.4934202747504, 477.2768052692119, 303.4616613392186, 186.16249017583837, 697.2809695253978, 166.31131507696367, 694.9686542489558, 542.5051492034048, 297.8147610817949, 0.0, 657.3009758978908, 186.53733128319158, 316.2082333903024, 171.44335341298623, 234.42640447035964, 68.0, 84.47314439719256, 225.54845833229686, 329.8657576741899, 639.8314540310555, 444.71729946377525, 297.9650628191361, 11.377551019461944, 420.5975339477034, 99.68113840405294, 188.06090955885517, 536.4653384406769, 262.69047453969245, 528.9099825856072, 161.337838461319, 717.7272465549983, 0.0, 0.0, 280.7407165148809, 896.7464747500622, 524.0970067437552, 275.3623502183079, 38.4397020752306, 434.4510313884923, 100.90599072173116, 379.9567111846371, 554.4909826039465, 479.71128576500195]"
X: 2017-02-20 00:00:00~2017-04-20 23:59:59 -> Y: 2017-04-21 00:00:00~2017-04-22 23:59:59,"[439.66654593390945, 605.1793767384728, 808.9550170785949, 631.0, 369.30712284453614, 694.1149883465762, 285.7884513644377, 202.29970776842578, 140.05109360956385, 351.4136084096223, 36.40713861235727, 9.0, 841.287793719208, 311.8067607982932, 353.72223655567853, 260.38442393918666, 598.7200024229109, 358.8274554306532, 534.6221072677844, 464.6948392926145, 203.1482861218289, 11.594574712095461, 641.3484173365628, 223.8389383836704, 334.7856609930156, 185.1102490109204, 431.82775388242453, 182.83683141799483, 312.89184173781086, 283.839260952997, 329.2874783041542, 513.8301993781771, 335.2548473285141, 206.76081440838556, 42.082155214682544, 334.55927504670944, 64.45678439903082, 218.70790233033904, 530.7009684650204, 254.26021284526797, 543.3169813722061, 222.54244317263914, 747.9854652457022, 44.93638155694079, 24.052365831971183, 320.52850961802375, 907.3947479895481, 557.7498129112404, 166.48461625100427, 117.2115486355623, 287.81462383198766, 53.99725769638469, 296.9532710946392, 525.189683890149, 418.3279229961414]","[412.2504327276507, 579.6459218620677, 902.2287079486381, 710.0, 341.926519687735, 577.8333031462563, 300.56029792476943, 159.703817920569, 136.00154750135644, 425.6828575209402, 30.0, 0.0, 721.0235903516085, 456.9604134319715, 354.34592520593037, 201.05947510833556, 729.7507994485399, 186.9740365855003, 694.9686542489558, 540.5051492034047, 297.8147610817949, 0.0, 681.3082318760324, 159.235586227519, 314.509978445975, 169.44335341298623, 258.38798573680543, 97.6226307086812, 82.70150306185342, 206.322992692164, 329.8657576741899, 586.4173089180263, 444.71729946377525, 299.9650628191361, 12.361943947593694, 423.5975339477034, 100.68113840405294, 188.06090955885517, 536.4653384406769, 263.69047453969245, 561.9721779505859, 157.34198102259353, 733.0596798954248, 2.3773692913188045, 0.0, 293.48397055981735, 889.7464747500622, 526.0970067437552, 266.36235021830794, 38.4397020752306, 377.00601188570846, 96.84572627174656, 292.17476673092057, 557.5337065000375, 454.84991562326115]"
X: 2017-02-21 00:00:00~2017-04-21 23:59:59 -> Y: 2017-04-22 00:00:00~2017-04-23 23:59:59,"[401.85957459793354, 624.2137336417546, 837.6754653321688, 685.0, 351.13447840614157, 640.0909862302125, 351.7884513644377, 249.81569051539853, 133.7587637199452, 351.0134057285498, 53.43866052710893, 9.0, 834.3350434734147, 298.0958731679134, 397.08848979983384, 295.82454495005015, 632.353280484875, 377.1533621526797, 518.4286700175595, 467.3643498746213, 188.42051322686456, 11.0, 648.3484173365628, 161.5806756825843, 292.9183238876175, 145.60425935040385, 459.1472260662536, 172.49761848812096, 407.3681917667068, 274.15239702072773, 326.7532781830091, 562.675293137271, 277.209143831867, 188.64845968980867, 47.56858770734088, 322.2119999389952, 56.967466654363996, 194.70789996423568, 530.7009684650204, 252.17585125629563, 520.0721093338482, 219.9483301212408, 726.5988040780944, 42.27559448681468, 23.05236819807455, 319.7800276049167, 890.2390440148989, 522.3733907867228, 141.05896532208024, 181.21154863556228, 298.04791507814224, 53.14818777215348, 259.29997519102045, 505.33146647050336, 417.4768857512061]","[397.8315062009757, 563.8064425542799, 914.1106794620516, 710.0, 348.91541231126007, 586.3559504478234, 323.56029792476943, 158.4004618819541, 136.00154750135644, 416.98146524079743, 30.0, 0.0, 742.5268703898965, 385.66106309769157, 407.6043310403933, 210.0705824848105, 769.2237808380715, 174.64339515724413, 694.9686542489558, 531.7568084922377, 284.81476108179487, 0.0, 690.7165053260937, 115.23558622751906, 315.509978445975, 169.44335341298623, 344.41172430898575, 97.6226307086812, 86.44507448928988, 201.9835589660452, 329.8657576741899, 557.7178003434358, 400.23979160924466, 299.9650628191361, 23.989827121921575, 424.5975339477034, 100.07226887995371, 188.06090955885517, 536.4653384406769, 253.69047453969245, 562.0973483151015, 157.34198102259353, 726.3587916700998, 2.3773692913188045, 0.0, 296.76106702382066, 878.1601236309727, 521.1277166360117, 268.24131611266097, 56.4397020752306, 346.8759837917251, 67.38401025913583, 293.17476673092057, 556.059397894449, 501.3188499892924]"
X: 2017-02-22 00:00:00~2017-04-22 23:59:59 -> Y: 2017-04-23 00:00:00~2017-04-24 23:59:59,"[356.71102468888154, 620.3538947896845, 839.2477063430007, 616.0, 347.13447840614157, 643.6396827258417, 344.503094454966, 198.403447100701, 132.74605577329828, 354.81898410812806, 53.43866052710893, 9.0, 816.5637165728525, 283.4283591453441, 420.08848979983384, 290.1295771051355, 610.7445434618105, 316.57497714309835, 518.4286700175595, 464.051561386515, 174.42051322686456, 11.594574712095461, 701.9229305292968, 241.65805886386067, 302.4364175444451, 213.36085464690825, 464.8277538824245, 162.89893238402016, 461.570306797478, 237.07532269075838, 326.22027733868555, 552.675293137271, 258.8780780187209, 181.65684845093074, 50.47043692373719, 314.6174252268997, 57.45678439903081, 201.34099372208942, 530.7009684650204, 245.54147516229932, 584.2272739193837, 266.6610271388892, 718.5988040780943, 44.87428059091546, 23.05236819807455, 265.0009349200219, 880.0426698791954, 524.6861792748291, 174.65006755827014, 178.49690554503405, 296.00269724151826, 50.93034122484325, 273.0819695166323, 528.6031414500636, 420.67039290202285]","[398.8315062009757, 567.8064425542799, 918.9578315497051, 700.0, 350.91541231126007, 586.395013396428, 324.52619607987003, 158.70945397490533, 136.74684335874596, 400.98757342638544, 30.0, 0.0, 741.0887495147821, 384.9721110166662, 421.6043310403933, 210.0705824848105, 771.2237808380715, 180.01213609029088, 690.6338660884152, 533.7568084922377, 285.81476108179487, 0.0, 708.229286521718, 142.43837521080584, 323.47790328507733, 194.22510443841884, 290.4117243089858, 98.6226307086812, 93.28467633776371, 221.67456687309397, 329.3180552177671, 519.0525885039762, 402.2732899511474, 303.9650628191361, 24.245349851193765, 426.5975339477034, 101.07226887995371, 190.2791585334226, 536.4653384406769, 258.69047453969245, 527.7286073820546, 173.86840742144938, 728.3587916700998, 2.3773692913188045, 0.0, 238.94366516966278, 883.9392865779805, 524.094218294109, 281.42294557117305, 60.47380392012999, 341.9443278979762, 58.38401025913583, 308.6786020446807, 566.2016839374553, 503.22358639779577]"
X: 2017-02-23 00:00:00~2017-04-23 23:59:59 -> Y: 2017-04-24 00:00:00~2017-04-25 23:59:59,"[420.5609571524396, 609.3660283567799, 827.4178148614104, 599.0, 277.49251154909405, 611.700584775697, 329.46044740337805, 184.00071465489134, 143.5175408902196, 496.2256688254054, 53.37208142807851, 9.0, 668.8182978411435, 276.0825706976645, 410.7814242746213, 285.64077411517906, 588.4135768034088, 284.35571473951995, 478.7727367800101, 464.3643498746213, 282.21683473533545, 9.0, 728.5905618282293, 190.365663818669, 275.06589730581726, 204.52254727596346, 503.7317989021666, 154.5170109223823, 612.694998694964, 298.56464043542525, 325.25283887232115, 513.9420397087831, 264.1294123687675, 179.65684845093074, 46.56858770734088, 299.6147323848048, 53.967466654363996, 251.1026490071361, 527.5313375580463, 226.23377252320893, 538.2362549646768, 261.0669140874909, 714.8875534043406, 42.27559448681468, 47.10083575558672, 240.35198496410246, 866.6367829305938, 514.3733907867228, 163.6306751240088, 220.53955259662195, 356.08943447765114, 40.14519154339415, 268.0819695166323, 507.1227308558755, 412.787674472392]","[376.86027357664625, 572.7776751786092, 899.9887295889735, 700.0, 352.91541231126007, 518.0391248743115, 326.07679472882074, 158.70945397490533, 138.03820616409922, 451.82606854305703, 30.0, 0.0, 702.1550185071627, 411.328335758705, 421.6043310403933, 210.0705824848105, 771.2237808380715, 185.8949509989345, 674.6338660884152, 494.1988873699736, 306.035611883567, 0.0, 732.8703120510694, 124.022622397583, 319.4438898366233, 196.22510443841884, 350.3079466558895, 98.6226307086812, 164.0903311215569, 248.67456687309397, 329.3180552177671, 520.0525885039762, 392.22384816081217, 290.9650628191361, 24.245349851193765, 433.5975339477034, 86.6301900022178, 215.9877957280693, 536.4653384406769, 259.69047453969245, 504.84579247341105, 172.45527326920018, 732.3227271037103, 2.3773692913188045, 0.0, 227.9811738303783, 871.5266089654955, 506.1277166360118, 281.42294557117305, 62.9232052711793, 400.3645601761501, 59.38401025913583, 283.6407599894356, 568.4500412834182, 457.36535974833293]"
X: 2017-02-24 00:00:00~2017-04-24 23:59:59 -> Y: 2017-04-25 00:00:00~2017-04-26 23:59:59,"[396.58156752460195, 542.8203633264127, 835.216620918604, 628.0, 278.49251154909405, 662.3163771629914, 323.0, 181.3908956820271, 139.48205302640886, 470.35041147895527, 57.43866052710894, 9.0, 649.9041161966992, 297.4923048249535, 424.9650604078874, 248.04130343636086, 616.2357103218405, 296.7595781063924, 483.21526355116816, 467.66797424938596, 293.75592102284577, 11.0, 789.1288814678326, 198.5167895145192, 284.06589730581726, 211.36085464690825, 481.78551328228565, 165.44821186034505, 544.8967373041738, 299.16812873475203, 323.91924341333754, 574.8886996036622, 251.12861537221843, 163.41788750285687, 48.470436923737196, 299.6895626907751, 38.96271680675773, 273.2927146039716, 522.5313375580465, 235.21820422300016, 552.6693147389542, 249.71340120968742, 646.9376742348355, 46.39964637455728, 60.36990595665679, 244.467397090385, 874.6687079906146, 508.00601662713143, 176.65006755827017, 196.0, 385.33143849264945, 32.74466222221233, 252.74779606188736, 520.3425759465871, 390.3094138256176]","[398.57299928773097, 566.1694006408719, 931.4884647344271, 690.0, 354.91541231126007, 548.9496963527544, 331.1712726437204, 158.70945397490533, 145.78172674960464, 439.91325810831273, 32.0, 0.0, 718.8420186301024, 369.00423500251395, 431.42661549164745, 207.96279970021277, 781.5603670944341, 203.47388144558164, 660.6338660884152, 473.1988873699736, 291.07637690144315, 0.0, 781.7929394567219, 132.84914792037935, 341.959073721819, 204.06341180936363, 366.4834646741323, 103.6226307086812, 171.0903311215569, 258.72398794100275, 329.8804189817682, 545.277987689113, 312.77705019853795, 252.9650628191361, 30.925367112185853, 401.5975339477034, 91.23905952631704, 226.07346900408896, 536.4653384406769, 246.66621194242168, 512.9260378189904, 176.45113070792564, 682.356196154887, 3.377369291318804, 0.0, 240.2174771944781, 877.5897548624314, 513.1277166360118, 289.4229455711731, 78.8287273562797, 358.725438979591, 39.492442279869216, 289.6824221517384, 566.2016839374553, 457.3067975934136]"
X: 2017-02-25 00:00:00~2017-04-25 23:59:59 -> Y: 2017-04-26 00:00:00~2017-04-27 23:59:59,"[459.1555502999885, 476.0046764431705, 828.6093885281616, 722.0, 267.77672935037305, 607.1814879431325, 306.0, 175.15398599677192, 115.95838963265696, 493.48246781689363, 66.44381336680742, 58.0, 829.6618334989183, 338.9773734294559, 405.5945935820001, 246.23094918771307, 526.6712202163367, 305.16884088319404, 439.2418756365462, 453.60078294089203, 292.70593548584503, 9.0, 827.5888298926461, 156.6145189975331, 346.06589730581726, 198.96414739715044, 558.8134783050368, 114.7244055131853, 517.7990967161242, 325.1681287347521, 327.26311831029784, 661.6627944407442, 236.48160385089253, 151.25898146327532, 44.56858770734088, 278.7514086309562, 28.96271680675773, 317.8059647381948, 517.8055196355805, 212.15838697489, 466.9564094341787, 226.67114532194367, 614.7433409330599, 39.27559448681468, 45.70542144092042, 280.43171393216744, 835.0590537775696, 551.6441287380326, 154.6941558877725, 188.0, 412.80659125522493, 13.415489231476759, 219.23226865646532, 496.97209069918733, 372.17917948662983]","[446.43785805133336, 557.1948077180487, 936.4289931006335, 730.0, 352.91541231126007, 543.861902014722, 327.07679472882074, 155.76979893389955, 130.58790292619045, 436.4479605944125, 32.0, 0.0, 806.2302164113493, 345.0042350025139, 412.60961402626697, 206.9371808791262, 773.2237808380715, 192.9248655573174, 661.0984616843, 461.13854241097937, 288.30337995117543, 0.0, 772.3106727319497, 126.022622397583, 329.4438898366234, 197.22510443841884, 419.5272835163819, 98.6226307086812, 166.0903311215569, 272.67456687309397, 329.3180552177671, 592.5362214710459, 308.77705019853795, 244.9650628191361, 26.01633382283661, 369.59753394770337, 86.6301900022178, 192.2791585334226, 536.4653384406769, 239.69047453969245, 505.84579247341105, 172.45113070792564, 677.3978583171898, 2.3773692913188045, 0.0, 253.18128294523507, 868.7474915648019, 532.1277166360117, 281.42294557117305, 85.9232052711793, 356.25222517784584, 37.138617298745366, 283.065453816094, 547.1945569094788, 451.3067975934136]"
X: 2017-02-26 00:00:00~2017-04-26 23:59:59 -> Y: 2017-04-27 00:00:00~2017-04-28 23:59:59,"[537.6629219801438, 462.20452402262504, 818.7900845692855, 777.0, 261.9517082387105, 494.4487650033138, 281.0, 172.06476157564555, 100.79812625888582, 477.06542570083565, 42.263115266087055, 58.0, 833.1840536105245, 464.50983348303026, 411.8334512956448, 263.6996795355759, 618.4595523014514, 259.5451415929993, 408.8426505937135, 440.02111043273317, 323.7620815142626, 9.0, 830.280460743174, 119.61451899753312, 320.06589730581726, 229.2837513793612, 579.7551819806539, 152.58931210437382, 451.0228362092655, 323.1681287347521, 326.86999149700756, 674.4553410001706, 224.41511537164274, 225.70419710324757, 43.56858770734088, 292.87108485031393, 22.16531168474309, 287.86102901735296, 519.8055196355805, 169.00915052033494, 453.22495421855314, 208.25801116969447, 606.6442915435796, 39.27559448681468, 35.0, 268.76366848932025, 821.9562543214765, 508.9907545699746, 213.81929698189597, 183.0, 412.66155433568366, 100.26020602050068, 205.617561407901, 439.98607381870534, 354.85730018258795]","[457.1330922664134, 549.1948077180487, 929.5690055018617, 734.0, 348.91541231126007, 547.476859594501, 322.56029792476943, 142.76979893389955, 128.58790292619045, 422.54502598727515, 32.0, 0.0, 779.6187267982742, 491.0112190582414, 420.9143798111869, 218.1682919242603, 743.0816742577634, 178.01213609029088, 651.3602918584951, 456.13854241097937, 298.26383558248125, 0.0, 748.4724536155265, 115.88508601085778, 310.2584311680838, 225.80392286272968, 465.3140682879199, 103.74712948199908, 158.6583561958145, 269.67456687309397, 329.2874783041542, 592.9019627531854, 306.51120197644974, 252.9650628191361, 22.11499748643714, 352.59753394770337, 84.6301900022178, 192.70034010911175, 536.4653384406769, 232.69047453969245, 498.60343701753914, 171.45113070792564, 670.6093054991151, 2.3773692913188045, 0.0, 245.53223896921185, 862.0860845251603, 523.3270763788502, 240.42294557117313, 77.4397020752306, 376.489003389911, 72.54056443872358, 279.065453816094, 540.950139262968, 445.9445152892437]"
X: 2017-02-27 00:00:00~2017-04-27 23:59:59 -> Y: 2017-04-28 00:00:00~2017-04-29 23:59:59,"[528.2968788387377, 432.72375194479656, 817.7793865206011, 767.0, 259.1761720224328, 541.646461490109, 272.0, 164.58899009647573, 95.58883067474571, 436.22341867537665, 34.263115266087055, 57.0, 800.2407849218971, 511.50983348303026, 392.36541909477995, 259.00289499506124, 554.8468504707065, 190.28468384080531, 460.7995043123874, 426.3100366323422, 316.80596975056017, 36.0, 788.6095607997386, 197.5224189259051, 226.15799737744524, 229.2837513793612, 564.6333392057554, 115.80295234747753, 587.3539454930477, 322.16812873475203, 326.33093395505847, 658.4553410001706, 226.48160385089253, 228.19909080846028, 37.346463484066334, 275.0579301298747, 35.85649954699062, 288.86102901735296, 518.1286288410435, 169.07277530237465, 475.979171124474, 190.25306372604877, 564.0869683307625, 9.061954243710955, 136.0, 243.06233383480108, 815.4500808722966, 506.9907545699746, 204.69415588777247, 189.0, 452.99542611145773, 149.02387186647076, 205.37705105504054, 469.3924408200897, 388.07962498032936]","[460.1330922664134, 549.1948077180487, 930.2644087575884, 732.0, 312.1571222606981, 564.7814563387743, 288.56029792476943, 136.6454326971314, 129.58790292619045, 424.54502598727515, 32.0, 0.0, 781.6187267982742, 513.2122352358859, 397.9143798111869, 214.92658197482226, 719.0816742577634, 180.8949509989345, 657.8991247831168, 451.13854241097937, 270.2638355824812, 0.0, 753.4724536155265, 161.46740745374117, 314.509978445975, 204.44335341298623, 438.3140682879199, 103.74712948199908, 161.82448747503986, 269.67456687309397, 329.2874783041542, 598.735558372229, 299.5112019764498, 253.9650628191361, 24.989827121921575, 337.7219001844715, 65.6301900022178, 170.0609095588552, 536.4653384406769, 233.69047453969245, 514.845792473411, 171.45113070792564, 690.5780791058852, 2.3773692913188045, 0.0, 247.53223896921185, 862.0860845251603, 523.3270763788502, 241.42294557117313, 81.4397020752306, 432.40325868691366, 99.84768497625036, 296.073612870792, 537.9390114900758, 453.13688599110435]"
X: 2017-02-28 00:00:00~2017-04-28 23:59:59 -> Y: 2017-04-29 00:00:00~2017-04-30 23:59:59,"[527.9418302241737, 394.44724222283224, 870.6840877701079, 786.0, 237.73531861535602, 518.860795673722, 198.0, 130.12239422447468, 104.3775902298855, 442.2141766182214, 21.83501596969624, 57.0, 790.8535020666418, 593.8776074291367, 368.5791147876398, 239.44374840213806, 425.2384777920749, 168.51188121929158, 499.29964168306293, 428.28346210275373, 308.80596975056017, 56.90380697805562, 929.6932912480486, 188.4224819599497, 223.06589730581726, 210.2837513793612, 659.4149276137792, 156.01731920401903, 526.1600450571719, 326.1681287347521, 330.1171459025563, 629.5906154400275, 221.70579002010356, 229.61695345212877, 25.14653477904059, 288.5511005314642, 34.54513697170618, 277.86102901735296, 519.1286288410435, 171.16511058815945, 510.0412229748504, 195.35828214161594, 588.3045329804431, 54.47981344106294, 139.0, 225.90142850413466, 820.7718426744613, 496.76656840076356, 200.717788689646, 154.0, 438.30061583497826, 149.02387186647076, 266.5469025788834, 454.55287833336143, 369.7921538639296]","[433.2008531551093, 522.1270468293526, 940.1382450966332, 731.0, 309.5314841001374, 546.3025026139933, 285.56029792476943, 139.76979893389955, 109.11030772802154, 423.9663731223221, 31.0, 0.0, 764.8659661668677, 542.2122352358858, 393.0499150254281, 214.55222013538298, 710.5039536205459, 174.8949509989345, 657.8991247831168, 477.1385424109794, 265.2638355824812, 0.0, 795.7043092364139, 151.30988967591844, 296.66749622379774, 203.44335341298623, 555.0668289193263, 118.23097104180675, 151.9072000589448, 263.67456687309397, 329.8657576741899, 588.735558372229, 300.5112019764498, 232.9650628191361, 21.935684394714535, 344.59753394770337, 61.63019000221782, 135.06090955885514, 536.4653384406769, 231.69047453969245, 498.88685117310445, 171.45113070792564, 689.4686206459977, 15.893527731511131, 0.0, 241.54532299672556, 864.0860845251603, 520.3270763788502, 237.42294557117313, 75.4397020752306, 432.91492136226907, 96.84768497625036, 336.3934011327681, 536.3273196085228, 451.13688599110435]"
X: 2017-03-01 00:00:00~2017-04-29 23:59:59 -> Y: 2017-04-30 00:00:00~2017-05-01 23:59:59,"[522.2057111377925, 369.25623915657945, 849.4855917979557, 791.0, 215.34010921465543, 681.9517262514229, 192.80927001554386, 111.42595373037386, 78.86492667446693, 413.80691125259125, 21.83501596969624, 56.0, 863.0151193462804, 583.8426868156643, 346.9829233674235, 235.8389578028386, 388.55595644692795, 167.7829515460864, 480.1397276554629, 417.28346210275373, 303.0573978790531, 54.90380697805562, 854.2098482834906, 163.28687862368366, 200.15799737744524, 199.73534129914475, 699.455238290822, 142.9096929821572, 487.347065108807, 293.1911249167165, 329.34296150753374, 650.8519745162164, 208.30026769016365, 254.95683369518, 24.256659801864124, 276.5511005314643, 33.85649954699062, 275.77929562152394, 517.1286288410435, 161.33582477846886, 485.2998574225741, 187.95576762051243, 568.9852351413913, 54.47981344106294, 135.0, 225.551577710669, 855.9843507656586, 486.861605480171, 225.2016819485215, 305.19072998445614, 519.4929865368389, 146.02387186647076, 296.05118696784757, 414.52790316553694, 359.89778169508844]","[454.3760104400293, 503.1126774890747, 935.3524752770389, 739.0, 307.5314841001374, 605.1780089767987, 265.87497224280014, 138.76979893389955, 109.11030772802154, 363.34405289411154, 31.0, 0.0, 820.8864593081072, 541.9286987075225, 393.0499150254281, 214.55222013538298, 714.2718662349338, 192.88978710910706, 657.8991247831168, 476.1385424109794, 270.0996635754155, 0.0, 758.100568629092, 136.4343833131133, 245.49086523785962, 203.44335341298623, 583.1446924182977, 116.23097104180675, 150.3774359348276, 262.51439077245226, 329.8657576741899, 586.735558372229, 300.5112019764498, 242.0, 20.51440825406169, 329.59753394770337, 59.49676121291488, 135.06090955885514, 536.4653384406769, 231.69047453969245, 496.56096796006636, 176.9401315046611, 692.4634904775802, 14.893527731511131, 0.0, 224.1992896000328, 848.8903593996544, 516.3270763788503, 251.9339447744377, 126.12502775719986, 453.91492136226907, 96.84768497625036, 335.22989891894775, 525.9093364447577, 436.4081934097575]"
