period,bower,kde200
X: 2017-02-25 00:00:00~2017-04-25 23:59:59 -> Y: 2017-04-26 00:00:00~2017-05-02 23:59:59,"[87.14985792620907, 28.0, 321.3859401778152, 670.0, 106.22153824111894, 483.4306119437546, 145.0, 32.169152383590855, 261.6574216932687, 18.49232899480235, 73.8188250138312, 12.0, 139.2090599248528, 42.51920030907929, 31.764249853045143, 137.27717070571384, 32.10243135403167, 155.70668299133652, 308.7908528265329, 225.036845938354, 110.54733424330318, 135.17674317276342, 403.43961413407317, 138.2294129101856, 133.88420215163285, 200.6649768039569, 140.17984955141543, 16.0, 295.34973774963424, 222.00599661796142, 257.8138696857527, 105.5310079732995, 59.56097884730062, 14.7876490291566, 141.02393653771264, 100.96589609729962, 59.05667675574749, 155.2417479228526, 495.20985195980546, 170.16118251500566, 271.23328285852944, 97.17767630929927, 160.5025352290147, 1.0, 6.0, 2.0, 604.2254681128746, 109.64416146023176, 206.92982224769213, 133.0, 104.43878742651103, 99.39123344837859, 42.467539706061274, 277.66113633163525, 184.58158851846966]","[90.49458191567547, 50.00921596471104, 657.5211260560002, 744.0, 128.96050572708626, 605.6910204334459, 315.0, 14.027813771126459, 300.51461498251007, 169.60541858170927, 0.0, 0.0, 227.83938473196028, 130.12655471178914, 92.94243696002992, 116.24407909372064, 95.52352174058389, 89.35912527799161, 379.6055441105235, 184.15183853080802, 108.48151034432344, 38.97298588538581, 516.2814425705, 119.94985447690652, 135.13361492127785, 188.302376005611, 275.1606152680397, 0.0, 221.8921069077859, 187.02232319555299, 312.3931082408961, 48.14130178969541, 217.97174587245456, 0.0, 73.02701411461419, 33.07843676849242, 15.1506361134045, 112.78671089700885, 504.3068834627407, 255.05814448575603, 233.64087472200842, 152.74011095579738, 182.1301438675406, 0.0, 0.0, 7.0, 744.6989681623098, 248.39602472853772, 228.10347118560935, 205.0, 90.23309717179282, 50.796916597985245, 38.34537394093495, 270.25875913688094, 215.9338824405375]"
X: 2017-02-26 00:00:00~2017-04-26 23:59:59 -> Y: 2017-04-27 00:00:00~2017-05-03 23:59:59,"[71.88705108754027, 17.0, 234.64423358717116, 630.0, 102.22153824111894, 483.1026363760694, 211.0, 23.169152383590852, 235.86016211629024, 17.49232899480235, 63.79799269965679, 9.0, 112.9257527252232, 78.21529924234257, 29.02701326037397, 111.60587428189436, 60.63321406779999, 150.73042446765822, 272.70243461968136, 256.060862583942, 136.72570264349451, 129.5227023152856, 404.69175596085114, 116.58725958992719, 120.96269165725909, 195.16365031774723, 218.69373093899523, 41.0, 273.84984430168794, 177.89207671849616, 249.81386968575268, 90.35625066640505, 53.44367044986246, 13.7876490291566, 138.99653648712223, 99.71340854743201, 38.101095653098916, 219.74307440906227, 486.20985195980546, 147.85438433154397, 217.42102895363493, 89.83387330747792, 165.2041122501889, 1.0, 2.0, 12.681440908068216, 598.4052460602072, 90.74824364042473, 197.4815967878908, 116.0, 171.00651320770078, 60.02221853069782, 81.52036129067301, 278.13116119903367, 215.3567395621678]","[88.22967640166371, 48.274121478722805, 650.147241333963, 729.0, 126.96050572708629, 580.897490533701, 334.0, 12.695352048469418, 295.49419924312735, 164.58522319973684, 0.0, 0.0, 225.93282888291907, 136.2362878736575, 89.94243696002992, 111.24407909372066, 125.18208105968486, 93.5498268851454, 371.5038442088246, 199.48430025346505, 127.97105966458012, 32.9729858853858, 540.4968009411876, 92.4667571543213, 100.94112004903124, 186.61514367484978, 301.2745691795546, 0.0, 218.7555486128844, 176.02230404645135, 311.3931082408961, 47.14130178969541, 203.96708538657361, 0.0, 72.02701411461419, 33.07843676849242, 14.1506361134045, 121.47394322777004, 504.3068834627407, 270.9460352872205, 230.64087472200842, 149.74011095579738, 189.5057629954851, 0.0, 0.0, 33.0, 743.7248957031094, 242.41393075096718, 225.10347118560935, 178.0, 118.23309717179283, 50.796916597985245, 63.29436979105347, 276.333442406597, 225.85794007153186]"
X: 2017-02-27 00:00:00~2017-04-27 23:59:59 -> Y: 2017-04-28 00:00:00~2017-05-04 23:59:59,"[71.04834117412615, 35.0, 241.03853404859106, 635.0, 101.22153824111894, 408.57810495391044, 214.0, 9.380098063386757, 246.7296463575189, 14.959322339048834, 62.79799269965679, 4.0, 149.87483648274755, 107.18165225683943, 27.865766605128055, 142.0097649208351, 57.68413031027567, 143.4735291343482, 237.76454343356872, 266.5798581411863, 136.72570264349451, 128.0608378785181, 411.30151349036316, 106.24230677085755, 84.96555602443307, 186.69108544492565, 246.69373093899523, 44.0, 278.45554384026804, 140.88921235132216, 253.81386968575268, 87.12713446686604, 46.97667710561597, 11.7876490291566, 125.68751712342879, 84.76249047711647, 35.67676626836882, 200.21563928188382, 487.20985195980546, 140.3698255828697, 172.67792428694491, 110.54513724972819, 155.4141074951214, 1.0, 2.0, 12.681440908068216, 712.772721362865, 86.88971201516595, 200.79305658213076, 62.0, 180.64757166755732, 42.97841384187884, 60.69651871483906, 290.56440754982486, 214.5172177710408]","[91.33283969629043, 54.17095818409609, 644.0670978810153, 724.0, 125.96050572708629, 545.0224555611512, 330.0, 14.027813771126459, 309.4941992431273, 159.58522319973684, 0.0, 0.0, 241.23748440158778, 152.74010223373514, 88.94243696002992, 148.08380368893768, 121.18208105968486, 90.5498268851454, 368.5038442088246, 208.15183853080802, 123.98510408852628, 32.9729858853858, 560.7372970332458, 91.34179212687093, 99.94112004903124, 185.61514367484978, 286.9699136608858, 0.0, 217.7555486128844, 156.02230404645135, 311.3931082408961, 46.14130178969541, 188.1448850174195, 0.0, 72.02701411461419, 31.078436768492427, 13.23077956635226, 120.47394322777004, 504.3068834627407, 269.9460352872205, 228.64087472200842, 156.12198065830796, 187.50576299548507, 0.0, 0.0, 32.0, 766.0884854845947, 242.41393075096718, 220.10347118560932, 177.0, 95.89922842613153, 52.290854410643504, 62.29436979105347, 276.82962804651936, 197.67296125187409]"
X: 2017-02-28 00:00:00~2017-04-28 23:59:59 -> Y: 2017-04-29 00:00:00~2017-05-05 23:59:59,"[70.419691532107, 33.0, 182.12269827705677, 552.0, 86.77349186493305, 391.1247533061844, 167.0, 45.80335402128708, 233.58598554597845, 10.959322339048834, 72.79799269965679, 1.0, 239.97682746082822, 100.61700916070723, 14.494372815807239, 189.8406835669185, 47.033536707999694, 132.53222265811524, 228.2676532139998, 287.5843444237484, 123.72115732026401, 87.80641964914533, 451.1297409549244, 140.9043789093587, 81.57997927066242, 177.52685830360275, 244.59525712202586, 41.0, 165.9986569396243, 131.582452098036, 237.99937323012105, 78.12713446686604, 78.12112199101078, 13.7876490291566, 141.81613110540764, 87.16693472090832, 34.742950324428236, 186.09903330047925, 488.9570926234317, 140.61719058753124, 157.61923076317782, 106.34444499306525, 135.88727355568892, 1.0, 8.0, 10.681440908068216, 727.003919636259, 77.44012822359419, 155.2058502333078, 62.0, 175.12450858300346, 50.365724752271504, 54.35612571287597, 264.8153959337858, 201.38543626966867]","[125.22967640166371, 49.274121478722805, 549.7499774710793, 706.0, 125.87332213350092, 551.0613130766617, 308.0, 45.02781377112646, 308.4941992431273, 149.70234191243867, 0.0, 0.0, 281.23748440158784, 147.74010223373514, 88.94243696002992, 176.08380368893765, 118.18208105968486, 87.17617079542346, 354.3704946043251, 230.48943817284032, 120.51265854350558, 31.972985885385803, 646.6929426322714, 94.4648680605992, 68.97769595354865, 185.98824453836244, 294.23593633990447, 0.0, 187.3819161511857, 137.02230404645138, 305.05447429787097, 44.2929914338221, 219.29683820120908, 0.0, 71.02701411461419, 44.74083712646013, 13.23077956635226, 123.10084236425737, 504.39406705632604, 269.31604947177135, 222.7485081327117, 153.12198065830796, 184.50576299548507, 0.0, 0.0, 30.0, 773.8177912101172, 167.24363752755048, 219.10347118560932, 175.0, 104.60372740824786, 51.290854410643504, 60.71184982697509, 271.80999965484307, 190.69258964355032]"
X: 2017-03-01 00:00:00~2017-04-29 23:59:59 -> Y: 2017-04-30 00:00:00~2017-05-06 23:59:59,"[96.86295988174784, 71.0, 124.95333238853691, 601.0, 158.41444755676108, 398.2569902653527, 157.0, 46.80335402128708, 245.4243884341664, 10.959322339048834, 72.79799269965679, 1.0, 271.3020818794183, 97.61700916070723, 9.051104466166386, 215.80426160333408, 142.8930799775689, 126.70586357563222, 183.1902524949362, 287.9723700267211, 110.73078618576926, 84.70018335262519, 378.38660389699, 143.6216695787812, 69.74115985716608, 150.63230746517416, 254.86782839225597, 41.0, 216.89504213527658, 110.88921235132214, 234.83341640299292, 68.38008080479042, 87.43295960628392, 20.7876490291566, 148.0481716493217, 90.17010602601265, 46.472034057754655, 171.01041408237307, 528.732393192075, 139.61719058753124, 116.4455898456608, 105.50226195766005, 132.12803241689915, 1.0, 27.0, 10.681440908068216, 719.946272011787, 68.13560705223514, 146.04803326871303, 77.0, 146.59240493458782, 94.1696806068903, 54.449153710177505, 239.61667029342289, 148.6364764285981]","[108.97967539922718, 50.274121478722805, 545.569907812019, 701.0, 168.7360516317805, 568.8784454601525, 295.0, 30.0, 292.80569127702483, 151.70234191243867, 0.0, 0.0, 312.24104111618243, 150.74010223373514, 90.44658115991648, 203.11277785079957, 157.37450096143215, 90.44219347444212, 347.5956253431894, 214.51725194396678, 108.42737350687086, 32.9729858853858, 561.0140905042875, 95.4648680605992, 59.001558257292636, 186.98824453836244, 303.773937044544, 0.0, 172.43336139285782, 133.99844174270737, 299.40256321260375, 26.048495368622397, 190.3129795998501, 0.0, 71.02701411461419, 44.74083712646013, 13.23077956635226, 119.10084236425737, 529.5313375580463, 258.138933174774, 224.7485081327117, 153.12198065830796, 167.50576299548507, 0.0, 0.0, 31.0, 757.8382498619304, 122.24686145524467, 211.1876028338838, 190.0, 100.25563849351506, 68.30142393581403, 61.29436979105347, 273.80999965484307, 200.69258964355032]"
X: 2017-03-02 00:00:00~2017-04-30 23:59:59 -> Y: 2017-05-01 00:00:00~2017-05-07 23:59:59,"[139.06066551546402, 112.0, 109.21466902933317, 549.0, 152.3590621627052, 317.3547192773217, 213.0, 46.20694322528947, 215.88277824721558, 14.86561522285437, 67.79799269965679, 1.0, 297.3020818794183, 93.61700916070723, 59.4821148336729, 193.17360055210378, 135.0380163059333, 151.99477993424202, 143.97675963486088, 309.71976019399324, 92.00101846938, 74.80641964914533, 303.80853882976425, 132.96369849691328, 59.57997927066242, 145.77582125413346, 243.52722766902454, 64.48070692929379, 201.20349859111982, 95.58245209803599, 265.3282828674026, 45.62934329513787, 62.359294887995766, 18.7876490291566, 112.7001636724281, 77.14493090213199, 45.47203405775465, 172.05798099915165, 526.5966978803932, 178.6099405226253, 140.4972742102825, 108.32708850995895, 109.36114018153964, 1.0, 79.0, 8.797408341047733, 628.3406067320087, 43.898978489275194, 148.5987134569131, 67.0, 206.31049468952028, 86.80034129119636, 49.49967800955049, 214.7253200405457, 140.70272505560624]","[116.97967539922718, 47.274121478722805, 533.1599379154877, 690.0, 159.73605163178053, 544.4690059903195, 307.0, 26.0, 268.8709239444255, 148.1738218261221, 0.0, 0.0, 323.24104111618243, 145.2362878736575, 120.44658115991648, 194.52882104530752, 156.37450096143215, 113.54017608712108, 276.71593498914524, 238.51725194396678, 98.42737350687086, 26.972985885385807, 546.6725675721952, 92.4648680605992, 56.07105925940644, 185.98824453836244, 304.66640275121193, 0.0, 167.18753809182135, 127.92894074059356, 299.94162075455284, 10.53811398608398, 180.65192267384876, 0.0, 71.02701411461419, 39.498174103932065, 13.23077956635226, 119.10084236425739, 529.5313375580463, 246.2747389901469, 214.7580598133648, 151.71077012199044, 164.50576299548507, 0.0, 0.0, 24.0, 752.1797727940227, 85.9873672890622, 220.59881337020133, 185.0, 129.25563849351505, 65.88538037438187, 59.71184982697509, 266.31381401492075, 176.69258964355032]"
X: 2017-03-03 00:00:00~2017-05-01 23:59:59 -> Y: 2017-05-02 00:00:00~2017-05-08 23:59:59,"[138.87064429270887, 110.0, 106.21466902933317, 627.0, 143.56695834573878, 324.7861988738196, 149.0, 46.20694322528947, 228.88277824721558, 14.66938622899385, 69.79799269965679, 1.0, 267.3020818794183, 135.17212036796408, 60.4821148336729, 184.99936543261873, 132.18592951629967, 157.42543637579155, 92.97675963486087, 288.7160943140775, 73.00101846938001, 152.130407340661, 364.4260119014534, 170.3323663486719, 107.31903892996135, 145.77582125413346, 248.52711653344122, 177.45072726750757, 194.248301838893, 65.99844174270737, 268.57951714108736, 47.62934329513787, 71.56588900814553, 17.7876490291566, 92.37617598091241, 72.14493090213199, 28.118867693220036, 175.05798099915165, 520.3888016973597, 158.60994052262527, 140.06672890431634, 113.1508755474635, 110.3032768517792, 3.1811765757633497, 73.0, 8.797408341047733, 607.7584844404525, 43.255810733725546, 183.3242553305014, 106.0, 223.77464652084055, 72.79204437767714, 95.35612571287598, 197.69716305188072, 207.7351964179396]","[116.97967539922718, 47.274121478722805, 516.5797599930912, 720.0, 157.89290113555262, 594.0590360937884, 293.0, 29.0, 285.87092394442544, 150.1738218261221, 0.0, 0.0, 317.9301913203872, 168.74010223373514, 122.44658115991648, 195.0815874783875, 156.37450096143215, 123.05682058868598, 262.71701998344855, 239.51725194396678, 97.42737350687086, 61.97298588538582, 579.9245002183228, 134.46829038411755, 112.00153910819103, 185.98824453836244, 272.76826302452616, 0.053680946532879484, 170.17426358723077, 131.99846089180897, 305.59353183982006, 10.53811398608398, 112.125459983489, 0.0, 71.02701411461419, 41.498174103932065, 13.23077956635226, 120.10084236425737, 528.3744880542744, 252.69221902606853, 230.45040483428102, 159.72619731758178, 153.8964391545155, 0.0, 0.0, 0.0, 755.5371639888647, 83.51274498511864, 241.52970522807712, 189.0, 134.60372740824783, 66.3326139413019, 81.29436979105348, 268.80999965484307, 205.69258964355032]"
X: 2017-03-04 00:00:00~2017-05-02 23:59:59 -> Y: 2017-05-03 00:00:00~2017-05-09 23:59:59,"[182.79822181783064, 107.0, 91.44115935469819, 546.0, 143.11837725012464, 279.56772630832495, 135.0, 46.20694322528947, 219.89065786659867, 22.71336880803746, 17.149347220693727, 1.0, 259.3216780179842, 275.7367634640963, 114.30723997106999, 182.71022923740227, 127.27981549229793, 91.53304468530628, 48.977146818374486, 293.9823841778083, 71.00101846938001, 65.58713186027673, 465.4260119014534, 221.70754064577073, 76.79740628847252, 145.77582125413346, 203.41363441887708, 148.61846861765744, 193.44836380614333, 39.92894074059356, 282.53991182662276, 14.504126422786765, 40.54904937627758, 15.0, 75.8148080936962, 102.7787487632359, 31.118867693220036, 188.669526351096, 522.2258374410295, 136.51362645629007, 86.82555058205098, 107.55323371356441, 133.15332201942542, 2.013435225613463, 120.0, 51.14099171997757, 605.056671886899, 75.91543093762955, 153.65865608459183, 97.0, 228.7495737263584, 106.11393531138397, 152.70939792846, 194.13234427120443, 206.7351964179396]","[136.04098876658384, 47.274121478722805, 495.1697900965601, 654.0, 152.38130605352697, 571.4690059903196, 272.0, 24.0, 287.87092394442544, 147.1738218261221, 0.0, 0.0, 309.3452615112235, 259.7401022337352, 149.38526779255983, 188.16944936925492, 146.2071191593808, 94.83657265678755, 257.71701998344855, 240.2885989785821, 83.82764128291724, 59.97298588538582, 593.6572011703279, 208.4917696315973, 101.00153910819101, 185.98824453836244, 268.35319283368983, 0.053680946532879484, 182.150784339751, 122.99846089180897, 305.59353183982006, 9.53811398608398, 107.125459983489, 0.0, 70.02701411461419, 57.726827069316776, 12.23077956635226, 126.10084236425739, 527.3744880542743, 247.9291664161495, 225.67065276617947, 153.72619731758178, 172.66265807588994, 0.0, 0.0, 33.0, 755.1797727940227, 102.51274498511864, 239.52970522807712, 176.0, 136.1413767013287, 76.202031015601, 113.66459555642659, 264.79259122210436, 198.70999807628905]"
X: 2017-03-05 00:00:00~2017-05-03 23:59:59 -> Y: 2017-05-04 00:00:00~2017-05-10 23:59:59,"[177.88982049364046, 107.0, 66.44115935469819, 504.0, 144.91048106709107, 264.50935667772217, 95.0, 80.18130309718575, 245.89065786659867, 27.849296117195653, 16.85240412682231, 1.0, 256.11529976968467, 314.6606772877311, 111.30723997106999, 184.0084641354033, 111.15607957156148, 70.78428290402385, 43.97738146181478, 275.61666586137505, 40.815825452770184, 65.19188102798608, 445.1675204657901, 206.7659102763734, 74.79740628847252, 145.77582125413346, 161.3412383699361, 114.61846861765741, 192.44836380614333, 43.95458086869726, 281.53991182662276, 14.48688271808215, 40.54881473283729, 15.0, 102.15915324679224, 117.14446707966907, 31.118867693220036, 138.66952635109598, 524.433733624063, 124.65439216340759, 68.65347094891847, 107.55323371356441, 115.29041774876033, 1.0134352256134627, 118.0, 33.409681907458534, 577.400861213411, 72.91543093762955, 224.84189434971867, 136.0, 168.4265985529526, 99.15604140858983, 141.6759485995138, 164.20860613211372, 201.2676219247267]","[130.04098876658384, 47.274121478722805, 490.87740943203653, 647.0, 153.22445654975488, 555.8683548801903, 265.0, 23.0, 299.4715750545547, 130.07640223210612, 0.0, 0.0, 327.8158762879751, 285.7401022337352, 148.38526779255983, 163.0333308604623, 145.2071191593808, 91.83657265678754, 247.0990399426556, 240.1404856115955, 80.82764128291724, 57.97298588538582, 604.6572011703279, 204.4917696315973, 100.00153910819101, 184.98824453836244, 264.8825780569382, 0.0, 182.150784339751, 120.99846089180897, 299.15929399075384, 9.180232064525647, 88.35239606791588, 0.0, 70.02701411461419, 67.87494043630338, 9.523160230875838, 126.10084236425739, 528.5313375580463, 241.04246943704433, 222.67065276617947, 149.72619731758178, 164.6626580758899, 0.0, 0.0, 0.0, 749.1797727940228, 102.48860694746992, 256.58338617461, 205.0, 136.83701681488384, 75.62421432512116, 112.55129253553177, 263.79259122210436, 196.01873808858028]"
X: 2017-03-06 00:00:00~2017-05-04 23:59:59 -> Y: 2017-05-05 00:00:00~2017-05-11 23:59:59,"[169.36223154037617, 134.52758895326429, 130.96004577223067, 482.0, 145.35906216270521, 221.93361908094903, 85.0, 73.09266451600209, 298.1550200923587, 28.85263198771523, 15.85240412682231, 1.0, 217.39956197358973, 288.0597605006976, 102.30723997106999, 164.39381970534924, 134.50628123637898, 60.353658787312995, 34.03790709674436, 282.78124250862, 36.0390508693294, 61.19188102798608, 468.9111513836761, 190.52065254957506, 57.44617514376903, 138.6114277546826, 128.3412383699361, 100.63301963329599, 213.61008883873285, 32.443442096440165, 278.53991182662276, 15.20725219670754, 35.315133947409606, 15.0, 83.3904552249432, 138.56280717528827, 66.01643172604356, 150.83391985054686, 526.9851525284488, 114.752401099681, 59.08409506562932, 86.0166950621938, 142.7940585495674, 1.0134352256134627, 162.0, 26.458010450682195, 511.17507728757005, 58.19470950320567, 198.4922996460459, 189.0, 161.86204336703568, 85.74333438223405, 124.70324448493383, 149.17176788956596, 213.80102729602075]","[131.13167784793825, 70.7828222499316, 443.8340397358944, 636.0, 157.22445654975488, 497.3950408201328, 225.0, 29.772195720132864, 296.4715750545547, 137.07640223210615, 0.0, 0.0, 263.9540997808614, 277.7401022337352, 143.78587793999662, 162.0333308604623, 154.20711915938082, 85.62465686122928, 241.0990399426556, 256.28859897858206, 77.62601121237184, 54.97298588538582, 622.1133717568773, 197.4648680605992, 96.00153910819101, 182.98824453836244, 249.95627035961022, 0.0, 195.25088225534768, 115.99846089180897, 299.15929399075384, 7.180232064525648, 85.35239606791588, 0.0, 68.02701411461419, 64.95463134918393, 31.966647642476946, 126.10084236425737, 529.5313375580463, 235.04246943704433, 218.67065276617947, 125.54479069876905, 161.6626580758899, 0.0, 6.0, 0.0, 741.1066388968314, 99.48860694746992, 252.58338617461, 264.0, 130.8444461156279, 74.62421432512116, 109.55129253553177, 259.8296280465193, 209.25893596215508]"
X: 2017-03-07 00:00:00~2017-05-05 23:59:59 -> Y: 2017-05-06 00:00:00~2017-05-12 23:59:59,"[156.66018940867798, 184.0966691329656, 201.96004577223067, 484.0, 190.67374271401164, 198.69446748118887, 56.0, 62.752319629025926, 293.1550200923587, 41.055498813799254, 9.85240412682231, 1.0, 170.39956197358973, 350.6548020619882, 101.00928210276817, 141.44030566849003, 144.0424196892515, 61.353658787312995, 33.03183859672793, 311.39542262782004, 53.50291241645691, 50.19188102798608, 412.35120946218046, 165.76687447654487, 56.772501521755416, 126.92415068767447, 173.34123836993606, 156.63301963329604, 176.900913388365, 34.81922084161202, 277.0201846092872, 24.207252196707543, 37.89460425976492, 12.033834934844196, 54.390455224943196, 120.37792730177836, 108.09476701045494, 153.52119691755496, 535.239836433041, 107.16988113560261, 59.08409506562932, 75.1745120267886, 141.0719115234158, 1.0134352256134627, 144.0, 35.458010450682195, 470.2222472752253, 54.45401704774144, 178.8472546152915, 185.0, 177.95937332797672, 89.09103547026587, 121.98426973511987, 147.53649769235722, 216.1126653814745]","[128.13167784793822, 81.7828222499316, 423.7064157409105, 662.0, 168.51800538406158, 452.97413093746906, 216.0, 28.366367786170365, 291.4715750545547, 103.07640223210613, 0.0, 0.0, 219.37847650604306, 287.7401022337352, 142.78587793999662, 164.52173577843666, 157.97969052688748, 84.49017091031916, 191.15426148140773, 271.95694635961786, 106.85343984486516, 52.302345822082195, 616.1133717568773, 192.4648680605992, 90.00155825729264, 182.27228990345088, 236.53189363442849, 20.0, 184.79941613299545, 105.99844174270737, 299.15929399075384, 7.180232064525648, 82.33585233936547, 0.0, 66.69765417791781, 61.14147662874471, 30.966647642476946, 125.10084236425737, 536.4653384406769, 230.69221902606853, 216.8051387170896, 122.05578990203361, 158.66265807588994, 0.0, 4.0, 0.0, 713.22910657546, 88.0005644106342, 246.94991929271683, 232.0, 138.8444461156279, 72.62421432512116, 107.90174158306472, 261.82962804651936, 209.25893596215508]"
X: 2017-03-08 00:00:00~2017-05-06 23:59:59 -> Y: 2017-05-07 00:00:00~2017-05-13 23:59:59,"[132.94651391706836, 168.10468131383007, 221.51505257821202, 474.0, 182.65601202538423, 171.70980354827208, 53.0, 60.752319629025926, 284.39412218352714, 37.58933192977032, 9.85240412682231, 1.0, 145.11361989329325, 346.6548020619882, 156.71494541351328, 120.56878921791154, 145.41972910934007, 60.573906719211436, 19.03183859672793, 307.3880329274806, 113.11150813335885, 45.19188102798608, 399.4505007165976, 161.76687447654487, 56.772501521755416, 144.30862190902596, 157.71263147047463, 192.6323637702169, 161.00345389080687, 32.81922084161202, 275.0201846092872, 23.207252196707543, 27.838196296045513, 6.033834934844196, 58.887394246182566, 120.37792730177836, 65.19017124411957, 132.1400225381711, 538.0592676632415, 112.96526358269368, 109.98533691072421, 71.21081512592474, 237.10588166467497, 1.0134352256134627, 164.0, 79.83958165244947, 487.4219391574065, 50.45401704774144, 163.61191549705327, 153.0, 167.78653911693638, 72.99094473523779, 121.98426973511987, 124.87869076939842, 171.770610335084]","[126.61930399538521, 68.04772776394336, 405.7064157409105, 613.0, 183.86430843469827, 438.6378496860859, 214.0, 1.3199977763065114, 269.80785630593795, 96.6049223184227, 0.0, 0.0, 223.49754298281306, 281.7401022337352, 163.03334627853786, 164.52173577843666, 167.50427615742345, 81.7104188422176, 187.4970054651117, 265.4179659289096, 121.36207485955259, 49.302345822082195, 607.7608839909393, 188.4648680605992, 83.00155825729263, 189.27228990345088, 231.53189363442849, 40.0, 180.79941613299545, 98.99844174270737, 297.62023644880475, 2.490190611505129, 64.09542638429735, 0.0, 64.69765417791781, 57.72682706931678, 30.966647642476946, 124.10084236425737, 539.1190353900403, 210.38226047908907, 226.58489078519113, 120.05578990203361, 168.2708538070482, 0.0, 47.0, 19.0, 714.8211114882464, 86.00056441063418, 240.94991929271683, 163.0, 137.83701681488384, 72.62421432512116, 106.90174158306472, 258.4993518876316, 204.22487520395396]"
X: 2017-03-09 00:00:00~2017-05-07 23:59:59 -> Y: 2017-05-08 00:00:00~2017-05-14 23:59:59,"[117.72508942151782, 151.10468131383007, 206.5367743725725, 529.0, 192.92716114184054, 158.70980354827208, 21.0, 94.38259473848561, 269.39412218352714, 50.99645919509617, 9.85240412682231, 1.0, 133.11361989329325, 352.4279643209352, 170.9363699090638, 161.86219151942663, 146.41972910934007, 55.32479897061716, 15.031838596727928, 313.3395215579517, 145.735285403053, 45.76071618223686, 470.7468795372847, 163.76687447654487, 27.4751633384268, 144.30862190902596, 156.70747982283055, 142.00374237075985, 196.00345389080687, 24.53479528500987, 301.89657243644314, 70.96029068240419, 21.743900354268398, 6.033834934844196, 53.31855909193178, 109.37792730177836, 65.1684494497591, 132.1400225381711, 538.4947162452701, 62.309493392773554, 106.23959630696257, 61.942038956399294, 238.10588166467497, 0.0, 147.0, 79.83958165244947, 515.2711143100771, 42.960025290325426, 120.91442389647408, 146.0, 158.51527848003934, 72.99094473523779, 122.98426973511987, 164.8470776822541, 151.34850157462094]","[119.62063933458957, 67.04772776394336, 395.7064157409105, 654.0, 187.31235481088413, 429.4197917389324, 197.0, 18.44075817094145, 264.6428606840855, 74.6548862846545, 0.0, 0.0, 208.8411608192112, 280.20264088815435, 189.03334627853786, 172.07368940225075, 164.50427615742345, 78.7104188422176, 164.3395511057171, 287.29720553427467, 120.1492041958176, 21.302345822082184, 630.0275406980423, 183.4648680605992, 58.105883254203626, 189.27228990345088, 221.18827579803033, 38.0, 196.79941613299545, 94.89411674579638, 307.7589732799873, 2.490190611505129, 39.08812361278627, 0.0, 63.69765417791781, 57.72682706931678, 30.966647642476946, 123.10084236425737, 539.1190353900403, 183.05224939808704, 225.58489078519113, 120.05578990203361, 154.0395369672903, 0.0, 47.0, 17.0, 720.7659901056741, 86.00056441063418, 237.94991929271683, 156.0, 140.1325178327675, 71.62421432512116, 76.46306950382461, 267.201570364118, 202.7311652930677]"
X: 2017-03-10 00:00:00~2017-05-08 23:59:59 -> Y: 2017-05-09 00:00:00~2017-05-15 23:59:59,"[132.72508942151785, 146.10468131383007, 182.71357565432496, 454.0, 178.87776188450133, 225.80932332125795, 78.0, 146.66680599456652, 247.6357222221174, 75.67519574188925, 9.85240412682231, 1.0, 155.40875167298364, 274.3772938745572, 167.9363699090638, 155.35833392970346, 140.41972910934007, 71.59078318615752, 41.1353992945223, 356.6797197421505, 131.44523417243806, 16.76071618223686, 413.67408743099924, 144.76687447654487, 35.67535718252313, 143.1456965042095, 134.9715135921156, 114.42434402766602, 205.90393411782102, 36.65481721507717, 309.3969550544926, 117.7894591800398, 51.74390035426839, 6.033834934844196, 42.202591658952265, 104.210636658653, 75.36358952618441, 140.30294794298757, 537.5441155026093, 47.06470809794821, 56.48822230725683, 40.75565121247613, 229.52567774238673, 0.0, 143.0, 78.88177332061895, 541.6295451063658, 94.63642012680937, 106.36482000787578, 110.0, 149.32691486412472, 53.72236247973783, 147.30148605966554, 256.39670798912914, 107.37494173749091]","[116.04729332501712, 64.04772776394336, 369.81557911733796, 612.0, 142.8643084346983, 453.66232538201905, 217.0, 21.44075817094145, 241.46699685662344, 83.28075165260526, 0.0, 0.0, 225.8411608192112, 277.20264088815435, 167.60669228811034, 171.45521671139892, 164.50427615742345, 108.79082361200233, 176.1544179210985, 319.2467338379514, 115.1492041958176, 20.302345822082184, 624.0275406980423, 179.6059633308963, 58.105883254203626, 187.58642137069944, 219.10787102824563, 38.0, 199.48248767064644, 91.89411674579638, 311.3931082408961, 27.490190611505128, 29.2405678475502, 0.0, 62.69765417791781, 56.726827069316776, 30.56775461216624, 123.78671089700885, 539.1190353900403, 181.05224939808704, 224.58489078519113, 119.05578990203361, 151.47776897645437, 0.0, 46.0, 15.0, 728.765990105674, 96.48860694746992, 235.94991929271686, 149.0, 143.87415563164933, 48.951546890536996, 74.02483749466055, 283.37269546310995, 190.30545429977553]"
