period,bower,kde200
X: 2017-03-26 00:00:00~2017-05-24 23:59:59 -> Y: 2017-05-25 00:00:00~2017-05-26 23:59:59,"[705.855615673391, 582.2371877771268, 863.1202896833815, 1221.0, 386.8954475948313, 1635.7240318196368, 579.8326290165248, 341.08608208143625, 516.8066394476198, 432.56113721009774, 118.45295730693007, 1.028284513272192, 636.8302988335225, 613.8760175852461, 462.65932839479797, 287.05774437017266, 337.52426363500257, 544.2454550230877, 633.5991240430677, 727.6698035389142, 317.8430295438311, 41.867506564441946, 1015.0513561185484, 918.3603323609301, 691.2821431151267, 365.12914431727904, 484.6542372658176, 568.2607079166048, 757.6524604162232, 451.4993091019771, 326.81960052710184, 636.2608862275408, 336.33193976205195, 315.62387386944624, 85.46495561776679, 461.61620267759866, 532.3145685473569, 622.4983322873483, 539.1240373157046, 322.2295278581732, 509.8709838826166, 229.7374483567629, 648.0897879621267, 85.04560027909503, 311.74099816847905, 324.9466693810191, 1111.5158104493314, 407.14166634177684, 417.515102263144, 408.16737098347517, 453.7689727124779, 213.34150573848186, 353.1081293620983, 600.5707455041237, 608.0800527028575]","[834.7716782546562, 448.2034817531745, 936.3008705579418, 1340.0, 440.33704771601816, 1965.6626221807117, 583.0405071334192, 337.33940519311255, 650.7787142966639, 463.59997160579377, 119.19947819078286, 0.0, 763.4280713724065, 709.5449467601709, 444.7947717075848, 368.3118373087799, 443.8610233659155, 823.8341200353958, 631.9948849466437, 760.5517447106444, 362.44543663086404, 150.36747172947085, 1155.5388143354269, 946.960002881143, 722.6474270516724, 339.28551504105275, 721.2403282851835, 526.1496571340693, 1126.3271926507234, 883.0622841474756, 329.09422423281234, 593.8698396052399, 380.57926052533287, 230.5349632859289, 278.9502584438671, 548.3458646086788, 562.3928101122697, 659.7429808210937, 539.1240373157046, 404.9974975147737, 602.7318253458686, 317.03114424168115, 719.8601116930635, 44.61693259313862, 304.49399728037986, 240.31497672540274, 1243.8085635548323, 356.22890076885824, 421.167340170635, 502.95949286658083, 530.735600513607, 264.337106757686, 402.82869123257063, 664.0936606318583, 611.2977310229976]"
X: 2017-03-27 00:00:00~2017-05-25 23:59:59 -> Y: 2017-05-26 00:00:00~2017-05-27 23:59:59,"[808.5942449609013, 477.9500038767264, 796.4888579027204, 1212.0, 383.07042648316883, 1796.55815569665, 673.2211921776544, 326.6656315775239, 466.6169273821391, 378.7645616367501, 113.45295730693007, 1.028284513272192, 627.1834207726581, 627.779617057886, 459.65932839479797, 279.10202333204177, 360.0591141719833, 521.2483812961649, 626.5991240430677, 727.1005295309485, 383.3386820957895, 152.77980988343688, 952.1892675700499, 839.2044187858547, 729.3099669658973, 360.12914431727904, 572.2516344207436, 566.2607079166048, 842.3372840175248, 298.18264408923704, 326.81960052710184, 582.9991495329241, 318.5765792728819, 312.54150790371114, 73.46495561776679, 448.6059271894767, 442.6185544726779, 641.4977825821046, 539.1240373157046, 318.00386663683804, 508.8709838826166, 193.92423747623428, 680.2922170656465, 81.04560027909503, 303.74154787372254, 236.2961027566409, 1086.5947556685683, 401.14166634177684, 415.515102263144, 385.7788078223456, 480.38488665919994, 241.84394896094824, 409.4817881237223, 584.5707455041236, 608.8213561413113]","[826.9825331712325, 442.9900655876285, 903.8204082000125, 1337.0, 440.33704771601816, 2001.6626221807114, 640.9492304368353, 335.33940519311255, 643.6901357741464, 450.59997160579377, 111.96081164414329, 0.0, 739.6602342853807, 698.5011721440421, 454.7947717075848, 340.31183730877996, 389.64133402568115, 815.0727865820354, 631.9948849466437, 760.5517447106444, 368.878322916729, 189.36747172947085, 1102.1336530960884, 936.9629334826558, 728.6444964501597, 339.28551504105275, 754.2403282851835, 473.55801639165037, 1164.3271926507239, 874.0622841474756, 329.09422423281234, 589.8716686775241, 394.17069609057705, 181.5349632859289, 257.8655548238612, 544.3458646086788, 524.1576263556371, 659.7429808210937, 539.1240373157046, 400.9956684424896, 596.6645324049374, 315.03114424168115, 738.7525265301819, 43.61693259313863, 301.49399728037986, 233.46697328633985, 1243.8111248038022, 352.22890076885824, 421.167340170635, 453.0507695631647, 555.0675619715928, 281.87924110779363, 429.8335834576039, 649.8076717660963, 613.6102522875718]"
X: 2017-03-28 00:00:00~2017-05-26 23:59:59 -> Y: 2017-05-27 00:00:00~2017-05-28 23:59:59,"[757.5942449609012, 461.5755074185238, 799.6062469720822, 1192.0, 365.1873639282526, 1740.3531099044149, 668.4304575945214, 330.77475896739145, 435.69688641588954, 401.64936666548857, 100.24747378072031, 1.028284513272192, 678.6467585170326, 619.6097600535496, 454.65932839479797, 253.98508588695802, 325.55341951941074, 619.8179262273861, 600.4282925407032, 722.1005295309485, 425.3473761051674, 254.7061765293602, 928.9078094498084, 798.0731833267064, 724.3099669658973, 356.48477658422223, 591.5902286654143, 563.7545993300732, 799.3719657006657, 316.1169072478641, 325.81960052710184, 703.7307945603264, 306.7705077247176, 308.30254695563724, 147.45310267253188, 454.15782122788187, 412.6986979256257, 721.6384484248506, 539.1240373157046, 310.0353606074997, 621.9982191330815, 191.5114868963124, 677.0391818584209, 90.04560027909503, 300.74154787372254, 244.93226229949312, 1079.4696145744447, 368.1416663417768, 377.6402433572674, 349.5695424054786, 484.65670978875835, 247.84394896094824, 428.0180015217794, 601.6751938558019, 585.4780884520753]","[821.9825331712325, 438.44471479305673, 890.476544621301, 1331.0, 438.3370477160182, 1999.6249226757905, 635.9492304368353, 369.2838725844187, 638.7278352790671, 487.94383518450525, 109.96081164414329, 0.0, 718.4578808611897, 700.5136977728872, 453.7947717075848, 340.31183730877996, 388.64133402568115, 880.0727865820354, 615.6549053088465, 760.5517447106444, 387.95316582382526, 255.28868943077228, 1069.4795926285747, 946.9825041369998, 703.6349754971234, 338.28551504105275, 748.2403282851835, 476.55801639165037, 1156.3271926507236, 825.857409780362, 329.09422423281234, 633.8880692295851, 331.1435350942772, 180.09085637223157, 301.86555482386115, 550.5271817127597, 519.1576263556371, 703.7429808210937, 539.1240373157046, 400.82199115358196, 657.6645324049374, 315.03114424168115, 724.378455912979, 29.616932593138635, 301.49399728037986, 262.6693267105308, 1216.7644129814223, 348.2560617651581, 421.167340170635, 449.0507695631647, 565.1846960336463, 290.87924110779363, 427.03291485321694, 624.1498657956719, 599.611272843702]"
X: 2017-03-29 00:00:00~2017-05-27 23:59:59 -> Y: 2017-05-28 00:00:00~2017-05-29 23:59:59,"[733.0727553354623, 458.6492844265503, 829.5687279804898, 1170.0, 341.1873639282526, 1811.5551865079078, 695.4304575945214, 332.7745863935875, 428.47744589130605, 388.95910330310704, 101.24747378072031, 84.0, 676.7047708161588, 608.6661198485442, 434.3414687585247, 270.89731532518056, 318.55341951941074, 645.6293626277316, 566.9977489068772, 721.9697742148844, 407.21349482579353, 254.7061765293602, 911.74712380676, 983.2608510450381, 820.0115147346668, 354.5908044564582, 589.7207799659425, 563.9520911161266, 785.9948968046523, 296.6228502599115, 324.0736440350727, 851.1613381941523, 276.7704742336091, 281.75126005556365, 147.45310267253188, 455.15782122788187, 489.86641912504103, 745.5324205526146, 539.1240373157046, 307.09661507114436, 624.9982191330815, 191.5114868963124, 641.5757740490568, 83.04560027909503, 293.74154787372254, 244.93226229949312, 1050.4824879978914, 461.1416663417769, 372.6692338689941, 295.5695424054786, 475.571560358273, 366.76294610296867, 421.96164199509735, 591.6751938558019, 583.9803559077109]","[817.9825331712324, 439.44471479305673, 910.476544621301, 1320.0, 438.3370477160182, 2029.805022696079, 652.9492304368353, 370.2838725844187, 602.8575370446414, 489.94383518450525, 109.96081164414329, 26.0, 725.3846722201854, 702.5136977728872, 435.7947717075848, 343.31183730877996, 389.64133402568115, 793.3742082038539, 626.2304090766185, 760.5517447106444, 392.71628613891187, 256.2886894307723, 1135.7164723134883, 1025.20769211286, 758.0999857354004, 339.28551504105275, 732.0121153043696, 479.1070202859195, 1145.3271926507236, 803.8574097803619, 329.09422423281234, 727.3393322977423, 332.7017633816737, 180.09085637223157, 301.86555482386115, 551.5271817127597, 546.1576263556373, 688.8147169969653, 539.1240373157046, 398.82199115358196, 658.6645324049374, 315.03114424168115, 728.378455912979, 29.616932593138635, 301.4222611045082, 263.6693267105308, 1218.7644129814223, 399.6710666418326, 419.167340170635, 449.0507695631647, 566.1857165897765, 360.3302372135243, 430.92702040752613, 626.272116847944, 612.6102522875718]"
X: 2017-03-30 00:00:00~2017-05-28 23:59:59 -> Y: 2017-05-29 00:00:00~2017-05-30 23:59:59,"[817.0145437764379, 481.63772978867564, 839.4443637154775, 1146.0, 343.1873639282526, 1794.7691868045038, 698.4304575945214, 339.1847536634769, 407.5208519006071, 384.03562833349923, 103.24747378072031, 85.0, 670.0367253733118, 614.4793257029312, 408.2900248826898, 270.89731532518056, 318.55341951941074, 652.6293626277316, 573.4306645371986, 746.4007388905468, 406.24464497458297, 259.70617652936016, 892.9189132766456, 982.6697818524287, 819.1847769355934, 303.9407375960656, 588.7207799659425, 613.1312984967956, 779.9231598322601, 294.7026137025158, 321.98153014097187, 840.6459578059699, 263.15167436484614, 281.34014683429, 149.45310267253188, 427.1578212278819, 576.3020256600757, 738.0622383187117, 539.1240373157046, 337.1844017855452, 613.2316070383343, 182.5684664194967, 663.3076112379993, 125.0636086047606, 291.86179696801804, 250.44938459494844, 1033.048186056169, 461.2882609867641, 362.49119257037137, 300.5695424054786, 462.08284953871106, 375.07506593904725, 429.8165094548732, 594.0635019742489, 587.4740747397573]","[862.1799282345601, 450.1486672563264, 911.4496810908729, 1319.0, 440.33704771601816, 2031.842722201, 639.9492304368353, 373.5040532795258, 606.8198375397205, 490.94383518450525, 111.96081164414329, 26.0, 718.3845491938976, 704.2922506449846, 435.7947717075848, 344.31183730877996, 390.64133402568115, 800.3742082038539, 626.2304090766185, 771.4347764294245, 393.7286656093267, 260.23331865116893, 1117.7164723134883, 1031.1851908570034, 763.1224869912571, 339.28551504105275, 739.0121153043696, 515.4816447095927, 973.354056181151, 808.2155477015285, 329.09422423281234, 733.3393322977423, 334.7017633816737, 142.1789665539033, 304.86555482386115, 544.332195217863, 566.9466332950835, 694.8147169969653, 539.1240373157046, 412.9832889720748, 661.6645324049374, 315.03114424168115, 728.378455912979, 50.47248883708368, 285.4222611045082, 238.6694497368187, 1218.7644129814223, 400.6710666418326, 420.167340170635, 453.0507695631647, 572.1857165897765, 376.28253309518783, 431.92702040752613, 628.0978331249667, 613.6102522875718]"
X: 2017-03-31 00:00:00~2017-05-29 23:59:59 -> Y: 2017-05-30 00:00:00~2017-05-31 23:59:59,"[802.2782691343499, 537.2911734614131, 825.2244335850673, 1116.0, 348.1873639282526, 1720.7874221838929, 766.3516243224142, 336.99051582470906, 399.35963481321977, 394.60945118791346, 110.24747378072031, 90.0, 730.9799884302504, 616.4229659079366, 411.29530786856344, 269.89731532518056, 298.37488833426886, 646.6972984616432, 566.0453888566076, 749.758538102706, 413.6928567619191, 319.6396122970275, 886.8343575705936, 965.9057381687506, 802.6389435408178, 307.6522041033471, 608.8993111510842, 615.1288049830583, 738.9149408462134, 271.45550086805883, 321.5884033276816, 885.0913329526916, 227.09333689985607, 237.41769481776683, 150.77695840878857, 430.15782122788187, 591.9442264479167, 670.3507718114303, 539.1240373157046, 349.90852812746755, 612.5442534915882, 180.5684664194967, 652.9439551567151, 132.06360860476065, 289.86179696801804, 248.80168351458767, 1039.3963394300524, 467.2882609867641, 357.14553271022527, 419.64837567758593, 453.27138135630025, 375.07506593904725, 431.87286898155526, 612.0641185928354, 607.559625794844]","[873.707451038643, 535.6211444522435, 911.8803389047002, 1314.0, 440.33704771601816, 2011.1539607242257, 681.63459019372, 374.5040532795258, 594.5085990164948, 491.94383518450525, 115.96081164414326, 26.0, 735.6115163922283, 706.2922506449846, 438.7947717075848, 344.31183730877996, 370.6413340256811, 759.3742082038539, 629.2304090766185, 771.4347764294245, 394.7286656093267, 291.4967462170718, 1120.7164723134883, 1034.1851908570034, 666.1224869912571, 340.28551504105275, 745.0121153043696, 516.4816447095927, 978.354056181151, 815.2155477015285, 329.09422423281234, 775.0740756595552, 335.7017633816737, 142.1789665539033, 308.0175513847983, 548.332195217863, 504.5159754812559, 637.8147169969654, 539.1240373157046, 420.94070452845125, 621.5685820543446, 317.03114424168115, 730.2958606985853, 50.47248883708368, 285.4222611045082, 237.38643632814376, 1221.847008195816, 402.6710666418326, 421.167340170635, 503.36540980628, 569.7976571084791, 376.28253309518783, 432.92702040752613, 633.09358060439, 632.0436447700639]"
X: 2017-04-01 00:00:00~2017-05-30 23:59:59 -> Y: 2017-05-31 00:00:00~2017-06-01 23:59:59,"[797.0631766929008, 566.8807623610647, 771.8899157732812, 1145.0, 340.7972806029092, 1646.1785263521624, 768.2052087351256, 346.18532109965145, 345.1243116934303, 381.0229815247898, 110.24747378072031, 98.0, 736.9799884302504, 607.8104307596959, 409.29530786856344, 273.89731532518067, 289.6248368416708, 605.0127638010664, 609.7182255108554, 719.4007388905468, 426.39801844276514, 318.96157624427735, 903.1452363694102, 931.8550133616411, 759.9272309805161, 297.43684879364497, 618.1378136759054, 549.1436534265475, 808.3138760856828, 239.22978851283514, 323.13213072945337, 991.306822769364, 355.2096007630462, 245.6566557658407, 163.77695840878857, 406.15782122788187, 572.0318293686591, 637.8560350039253, 539.1240373157046, 371.5721447381655, 597.417634059659, 179.5684664194967, 651.823848933484, 121.03170639323446, 242.42226110450824, 255.14893589713583, 1047.3963394300524, 465.2234517477947, 348.7751216265032, 429.79479126487445, 455.27138135630025, 375.07506593904725, 507.59653719001744, 613.5613885460978, 607.559625794844]","[891.7074510386427, 554.6211444522436, 923.5735553927848, 1306.0, 434.3370477160182, 1940.316181085154, 678.63459019372, 375.5040532795258, 597.5971775390124, 485.0506068935522, 118.96081164414328, 27.0, 733.6847250332326, 682.2922506449845, 438.7947717075848, 344.31183730877996, 370.6413340256811, 764.3742082038539, 641.529879991963, 771.4347764294245, 386.22483421544064, 298.49674621707175, 1096.180105088108, 1037.0229704960752, 667.1224869912571, 341.28551504105275, 747.9389066633652, 532.0694784073768, 1008.354056181151, 820.2155477015285, 329.09422423281234, 849.6273994009817, 410.7064454487133, 146.17896655390328, 258.8204057318163, 553.332195217863, 508.7341804706539, 636.8147169969654, 539.1240373157046, 435.0192120205671, 626.5685820543446, 321.03114424168115, 730.3360593178512, 61.8846551392995, 287.4222611045082, 197.8916193607367, 1222.8691565347333, 408.84414831489556, 417.14519183171757, 483.36540980628, 568.5895154264011, 376.28253309518783, 474.93664936508327, 654.844612118335, 614.9695257643076]"
X: 2017-04-02 00:00:00~2017-05-31 23:59:59 -> Y: 2017-06-01 00:00:00~2017-06-02 23:59:59,"[779.4655479421956, 680.1038946535673, 787.9801081494718, 1088.0, 320.7972806029092, 1550.110512487662, 748.0791634398418, 329.6651340265206, 325.6526142518705, 349.9307514388477, 61.112526905681676, 93.0, 699.32266064709, 586.1301134864447, 450.29530786856344, 261.89731532518067, 280.6248368416708, 583.8798820136169, 616.7292885228243, 709.753815896332, 378.8613705467164, 318.68277006076204, 902.681884265459, 924.8888040742994, 653.9131634527192, 296.43684879364497, 585.3680753345905, 542.9070214271287, 931.2920097422269, 380.7521187445603, 322.13213072945337, 975.2571724267682, 418.2116384727976, 170.41769481776683, 203.77695840878857, 401.7505234463933, 501.67325305944604, 617.3957463099855, 539.1240373157046, 358.0518641538844, 596.6391175975859, 176.5684664194967, 663.823848933484, 99.03170639323446, 239.42226110450824, 236.99396143601803, 1017.3963394300525, 447.5820280570079, 404.7433817459622, 393.92083656015825, 459.18094080656954, 375.07506593904725, 530.5416314011777, 579.3764822835177, 603.559625794844]","[883.1046706298257, 576.2239248610606, 927.3486766797172, 1302.0, 421.6289640494395, 1927.116261219305, 673.63459019372, 372.08756255580533, 556.5462985214157, 482.58960871439035, 111.96081164414329, 26.0, 731.6128933089911, 676.2922506449845, 449.7947717075848, 338.0199209753586, 375.22442129962985, 763.3739166625867, 644.529879991963, 770.2535023492962, 373.48052787694274, 286.4972571407449, 1100.1801050881081, 1028.1849281651664, 646.8691257768401, 336.6895540598706, 622.0110299288734, 541.3098441785662, 1114.373889527332, 834.8658289853221, 329.09422423281234, 841.6268884773086, 444.4909284073308, 141.1789665539033, 253.82040573181632, 547.332195217863, 501.1279073752114, 625.4106779781475, 539.1240373157046, 424.18043108511625, 620.5685820543446, 315.03114424168115, 743.0706631453705, 68.88465513929948, 285.4222611045082, 195.8916193607367, 1189.1124043682964, 427.62166794659566, 423.92697439944544, 474.36540980628, 577.2705483059875, 376.28253309518783, 517.9366493650833, 650.8932781548192, 611.2431598835265]"
X: 2017-04-03 00:00:00~2017-06-01 23:59:59 -> Y: 2017-06-02 00:00:00~2017-06-03 23:59:59,"[709.8490214730995, 682.7296148317324, 754.2488713635312, 1101.0, 316.79728060290915, 1524.952258226719, 710.4575460236473, 326.6649614527167, 393.8946533622279, 358.7542183107304, 62.11252690568167, 98.0, 720.2478258568997, 568.2265140138048, 442.29530786856344, 255.8973153251807, 262.29535885266824, 723.6413794887958, 619.7292885228243, 711.753815896332, 342.41791876530345, 260.59405409207676, 933.0676884224, 917.3830744439357, 752.1050913984102, 295.75562840042033, 517.0108906386042, 663.7476170797751, 866.6122942886904, 471.89885060269506, 322.13213072945337, 965.1694757457631, 403.2327102335401, 179.41769481776683, 228.77695840878857, 562.9269360960835, 597.8852700843285, 709.9866989920059, 539.1240373157046, 357.0518641538844, 598.1125288466226, 159.7109446909635, 650.4680739003961, 99.03170639323446, 240.42226110450824, 226.52055018698138, 992.7704338771927, 449.2234517477947, 413.9027860933158, 369.54245397635276, 446.1329640943226, 375.07506593904725, 526.3221873195913, 577.5018197541167, 594.3491919078041]","[898.7074510386428, 580.6211444522435, 905.970291660582, 1305.0, 423.6289640494395, 1877.3849374909646, 675.63459019372, 374.7294246346388, 587.6226275890182, 489.55903180077746, 115.96081164414326, 26.0, 736.9551279992844, 669.2922506449845, 449.7947717075848, 338.0199209753586, 368.22442129962985, 851.3739166625867, 640.5409430039318, 764.2728063807517, 363.4681484065279, 290.4967462170718, 1114.1801050881083, 1046.667696933718, 620.3668830537588, 337.6895540598706, 641.0842186393537, 631.6755383787643, 1110.373889527332, 845.9054134230414, 330.0922396127896, 844.6273994009817, 449.4909284073308, 142.1789665539033, 262.8643445639638, 504.48310225456686, 527.7650279625897, 665.9636904284914, 539.1240373157046, 415.1928105555311, 626.6848533457112, 317.03114424168115, 743.0706631453705, 70.36992422735486, 285.4222611045082, 195.31598583644916, 1190.1124043682964, 423.62166794659566, 428.07601111119186, 478.36540980628, 578.3031098396231, 376.28253309518783, 517.9366493650833, 647.3712741318601, 604.7763859629521]"
X: 2017-04-04 00:00:00~2017-06-02 23:59:59 -> Y: 2017-06-03 00:00:00~2017-06-04 23:59:59,"[732.6453367909484, 787.2017006212214, 718.2080981786374, 1104.0, 298.866630110889, 1487.793107074055, 710.4575460236473, 260.6925969911494, 373.94122977897536, 365.1754224497217, 54.112526905681676, 100.0, 809.9970212933873, 570.8001593120342, 440.29530786856344, 251.82796581720092, 257.3136732159873, 735.7841413613337, 683.0170576798348, 708.173446752615, 351.5517486522771, 231.0341293579278, 923.4017420388973, 893.8355070791847, 740.8591820656875, 381.5560277930091, 498.8681287660662, 706.8651817719602, 873.896877668649, 572.8107777891762, 324.83517786648855, 906.3353797528055, 440.2117090071446, 180.149293710429, 160.77695840878857, 513.0777891998098, 588.1437162078267, 643.0103612484029, 539.1240373157046, 505.41172589567964, 537.6851804143078, 150.1167873296907, 646.5248070985774, 96.03170639323446, 238.5981994555225, 200.19870318280877, 992.7704338771927, 465.94419119456154, 411.7575970348613, 346.54245397635276, 540.803104650472, 375.07506593904725, 524.542393149444, 582.4093863042958, 594.8243551803064]","[875.7074510386431, 604.6211444522436, 901.5396338467547, 1237.0, 420.6289640494395, 1860.3472379860439, 673.63459019372, 371.83720528130533, 568.6603270939391, 511.88247491103175, 109.96081164414329, 26.0, 767.1132426038478, 685.481886918999, 448.7947717075848, 338.0199209753586, 357.8500932206088, 861.0291554650423, 680.9262186845227, 764.0915323006235, 379.1963404770354, 283.5526279203483, 1109.1801050881083, 1039.505076802444, 609.8840355536179, 363.165427316766, 631.8033079159192, 659.9804483660454, 1115.1150081183177, 849.0911943133437, 330.63994206921245, 842.2416127967178, 481.2749580403938, 139.1789665539033, 253.8643445639638, 492.6780887494635, 517.7373900855056, 675.4878171715959, 539.1240373157046, 487.4646184850236, 623.6848533457112, 249.65612889856465, 742.0706631453705, 69.36992422735486, 284.4222611045082, 179.15787123188588, 1187.1124043682964, 441.30444774905385, 426.9564801930126, 472.36540980628, 623.571671675508, 376.28253309518783, 516.9366493650832, 655.3712741318601, 623.1648930666145]"
X: 2017-04-05 00:00:00~2017-06-03 23:59:59 -> Y: 2017-06-04 00:00:00~2017-06-05 23:59:59,"[829.950928585768, 790.2017006212214, 797.9292468382463, 1062.0, 275.32177134931067, 1421.4100877888902, 692.0009464097698, 263.9401079708973, 362.8080097791668, 357.5305135918915, 54.847007740924205, 33.0, 776.1258023968511, 548.5293175365024, 430.0966583783003, 303.11155235690927, 244.31367321598722, 739.0496605260912, 688.9587977459918, 711.531245964774, 345.7480637689151, 235.0341293579278, 828.762251876333, 941.4579814747403, 681.0317982954964, 383.40343059470536, 482.73517361515246, 719.7413342167522, 877.8968776686489, 555.0712051958718, 324.83517786648855, 877.1257506918845, 431.78646462268796, 165.11329248068873, 164.77695840878857, 529.6135568098967, 524.742210999137, 671.1629584467065, 538.6688960772829, 503.2154107790417, 538.6851804143076, 180.18283901356614, 665.255306563365, 99.03170639323446, 226.5981994555225, 198.20287723025874, 996.7847186043396, 432.9441911945615, 411.9861335438167, 328.99905359023023, 541.8067702970773, 368.6687911668341, 526.2372175895401, 703.9036452833898, 584.696161816727]","[927.7074510386428, 610.6211444522436, 936.6842728063023, 1212.0, 422.5120266043557, 1783.3849374909646, 674.63459019372, 348.81359522596944, 559.908646443298, 509.88247491103175, 111.96081164414329, 26.0, 765.8724076958, 675.6234730642713, 450.7947717075848, 359.13685842044237, 333.2027805095978, 865.3739166625867, 670.3100921168223, 764.0915323006235, 383.1963404770354, 287.4972571407449, 1104.1801050881083, 1058.4825755465868, 595.9065368094746, 365.6908215637725, 615.1885797328702, 672.6447799983688, 1118.1150081183177, 821.2890604305483, 330.63994206921245, 854.0856144121316, 483.2749580403938, 142.1789665539033, 258.8643445639638, 452.5592034671981, 520.3067322716782, 687.9624229245895, 539.1240373157046, 492.4646184850236, 624.6848533457112, 261.6561288985647, 748.7671853316705, 70.36992422735486, 285.4222611045082, 179.31598583644913, 1190.9930544613367, 441.30444774905385, 425.71497628134875, 457.36540980628, 624.3569516844992, 376.28253309518783, 470.36311994485163, 694.5240903403763, 610.3834403041122]"
X: 2017-04-06 00:00:00~2017-06-04 23:59:59 -> Y: 2017-06-05 00:00:00~2017-06-06 23:59:59,"[769.3318637232547, 763.0904046164466, 806.0797932295408, 1092.0, 274.32177134931067, 1473.6198114022502, 687.0009464097698, 259.58195241715555, 527.958075230804, 348.5305135918915, 110.01195800822242, 33.0, 775.269565179681, 547.5293175365024, 419.14802969455263, 299.11155235690927, 277.1339296148346, 738.9759938193565, 681.9587977459918, 683.3459636990231, 403.94443109352386, 235.0341293579278, 973.120876736071, 922.6034189511656, 749.0317982954964, 379.40343059470536, 464.8088403218872, 739.7413342167522, 855.896877668649, 542.8799322875227, 324.83517786648855, 851.1257506918846, 430.78646462268796, 158.79270106979072, 195.61200814149032, 505.6179596084673, 454.4725189284082, 666.7623051908367, 538.6688960772829, 484.99303879902305, 535.6851804143078, 180.18283901356614, 668.0381554320488, 89.03170639323446, 222.34307977867522, 220.95972597965044, 1061.2828884941691, 432.9441911945615, 403.9419621199522, 308.99905359023023, 531.803104650472, 368.6687911668341, 507.2211308010434, 702.7268539215939, 563.6202048875831]","[876.7074510386431, 608.6211444522435, 939.7888839553931, 1234.0, 421.51202660435575, 1782.989728941504, 674.63459019372, 348.17173314713597, 617.37337748038, 508.88247491103175, 114.96081164414328, 26.0, 768.8724076958, 675.6234730642713, 448.1984605782159, 359.13685842044237, 339.9268044027182, 865.3739166625867, 670.3100921168223, 764.0915323006235, 380.1963404770354, 287.4972571407449, 1145.54089749321, 967.8777840960474, 589.9065368094746, 365.6908215637725, 614.1885797328702, 689.6447799983688, 1117.1150081183177, 763.9309225093817, 330.63994206921245, 798.0856144121316, 483.2749580403938, 142.1789665539033, 257.8643445639638, 452.5592034671981, 519.7373900855056, 686.9624229245895, 539.1240373157046, 491.4646184850236, 624.6848533457112, 260.6561288985647, 749.4158951684177, 69.36992422735486, 285.4222611045082, 180.31598583644913, 1160.2786671763959, 441.30444774905385, 426.29214856068916, 455.36540980628, 617.3569516844992, 376.28253309518783, 473.36311994485163, 693.5240903403763, 610.3834403041122]"
X: 2017-04-07 00:00:00~2017-06-05 23:59:59 -> Y: 2017-06-06 00:00:00~2017-06-07 23:59:59,"[898.4172601789979, 712.7107359719417, 772.2556291711201, 1103.0, 269.1018699459125, 1387.4439754606713, 607.8016419154986, 251.37451851361803, 516.958075230804, 349.59159112065583, 110.01195800822242, 145.0, 735.4839161454388, 542.5293175365026, 413.8254810262165, 308.7332924907441, 316.99242981564873, 730.1303801453707, 677.9587977459917, 674.3459636990231, 399.94443109352386, 179.2596519084965, 945.9309205300502, 868.4116271388898, 700.2235901077721, 378.40343059470536, 456.96068524405774, 734.7620804589877, 843.896877668649, 522.3228742547466, 324.83586190239475, 769.9002281413161, 406.49152709870634, 149.79270106979072, 191.4576218154761, 596.8037785829523, 448.0511918902366, 637.7623051908367, 537.8887974806811, 477.99303879902305, 529.5654758862862, 171.9521402317781, 653.121627577498, 89.03170639323446, 276.34307977867525, 210.8650795419141, 1151.0022706952175, 430.9441911945615, 397.66402776293893, 329.19835808450136, 518.9556231421171, 383.02066141823485, 502.7233415334807, 689.6874229944966, 562.8633788273718]","[996.652890759385, 612.6211444522436, 943.0013367798224, 1235.0, 423.51202660435575, 1606.2362405858235, 675.63459019372, 350.09729037578535, 614.5249665575946, 511.5620177494304, 116.96081164414326, 28.0, 769.8724076958, 636.0502035856069, 448.1984605782159, 360.13685842044237, 317.20278050959786, 869.3739166625867, 662.1897690784624, 764.2728063807517, 384.1963404770354, 291.4967462170718, 1121.2649213863303, 961.1720967811434, 558.9065368094746, 367.5050729836185, 599.1885797328702, 691.6222795605329, 1053.4225947116884, 770.2890604305483, 330.63994206921245, 776.6031027290172, 457.2222912547601, 141.92762233152712, 260.8643445639638, 449.8788539625294, 512.9850868717348, 682.1481715047435, 539.1240373157046, 495.3550916095164, 626.6848533457112, 245.65612889856465, 750.531372377133, 70.36992422735486, 304.4222611045082, 180.31598583644913, 1187.7071901514887, 433.663024058267, 425.0540528785151, 489.36540980628, 579.1978127864112, 379.30502024025924, 480.3444747330884, 700.1930919136428, 602.9214877241229]"
